num__match_id,num__stage_id,num__venue_id,num__home_team_id,num__away_team_id,num__home_score,num__away_score,num__home_xg,num__away_xg,num__referee_id,cat__date_2026-06-11,cat__date_2026-06-12,cat__date_2026-06-13,cat__date_2026-06-14,cat__date_2026-06-15,cat__date_2026-06-16,cat__date_2026-06-17,cat__date_2026-06-18,cat__date_2026-06-19,cat__date_2026-06-20,cat__date_2026-06-21,cat__date_2026-06-22,cat__date_2026-06-23,cat__date_2026-06-24,cat__date_2026-06-25,cat__date_2026-06-26,cat__date_2026-06-27,cat__date_2026-06-28,cat__date_2026-06-29,cat__kickoff_time_utc_15:00,cat__kickoff_time_utc_18:00,cat__kickoff_time_utc_19:00,cat__kickoff_time_utc_21:00,cat__kickoff_time_utc_22:00,cat__kickoff_time_utc_23:00,cat__kickoff_time_utc_23:59,cat__status_Completed,cat__status_Scheduled
0.6495817084168124,0.0,-0.37060591058802367,-1.6227415034428925,-1.553315218739915,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.319782827447706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.697698872003243,0.0,-0.7908204863728693,-1.1900104358581212,-1.4088207797873649,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-1.1018370394288188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7458160355896736,0.0,-0.5807131984804464,-1.3342541250530449,-1.2643263408348147,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.8838912514099315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.793933199176104,0.0,-1.4211423500501377,-0.9015230574682735,-1.1198319018822644,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.6659454633910442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8420503627625346,0.0,0.2597159530892448,-1.0457667466631972,-0.9753374629297141,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.447999675372157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8901675263489651,0.0,-1.2110350621577148,-0.613035679078426,-0.8308430239771639,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.23005388735326981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9382846899353957,0.0,1.310252392551359,-0.7572793682733499,-0.6863485850246136,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,-0.012108099334382581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9864018535218263,0.0,0.04960866519682197,-0.3245483006885785,-0.5418541460720634,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.20583768868450464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0345190171082568,0.0,0.4698232409816676,-0.46879198988350224,-0.39735970711951313,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.4237834767033919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0826361806946874,0.0,0.6799305288740904,-0.036060922298730945,-0.2528652681669629,0.0,0.0,3.8361488010419634e-16,6.258098844092246e-16,0.6417292647222791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
